IJK,XC,YC,ZC,XINC,YINC,ZINC,XMORIG,YMORIG,ZMORIG,NX,NY,NZ,SG,AU,AG,CLASS
6795019,776492.5,9107302.5,3617.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.801,237.9,3
6795020,776492.5,9107302.5,3622.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.855,227.9,3
6795021,776492.5,9107302.5,3627.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.722,224,3
6795022,776492.5,9107302.5,3632.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.683,219.4,3
6795023,776492.5,9107302.5,3637.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.639,214.9,3
6795121,776492.5,9107307.5,3592.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.6,228.9,3
6795122,776492.5,9107307.5,3597.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.587,232.8,3
6795123,776492.5,9107307.5,3602.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.576,234.7,3
6795124,776492.5,9107307.5,3607.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.567,236.4,3
6795125,776492.5,9107307.5,3612.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.564,237.2,3
6795126,776492.5,9107307.5,3617.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.573,236.8,3
6795127,776492.5,9107307.5,3622.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.598,234.1,3
6795128,776492.5,9107307.5,3627.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.826,229.4,3
6795129,776492.5,9107307.5,3632.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.728,223.2,3
6795130,776492.5,9107307.5,3637.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.671,217.1,3
6795131,776492.5,9107307.5,3642.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.616,212,3
6795132,776492.5,9107307.5,3647.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.571,208.4,3
6795133,776492.5,9107307.5,3652.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.54,206,3
6795134,776492.5,9107307.5,3657.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.519,205.8,3
6795231,776492.5,9107312.5,3607.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.524,241.7,3
6795232,776492.5,9107312.5,3612.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.509,244,3
6795233,776492.5,9107312.5,3617.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.507,245.1,3
6795234,776492.5,9107312.5,3622.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.529,242.9,3
6795235,776492.5,9107312.5,3627.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.579,237,3
6795236,776492.5,9107312.5,3632.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.651,228.8,3
6795237,776492.5,9107312.5,3637.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.817,220.4,3
6795238,776492.5,9107312.5,3642.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.643,213.7,3
6795239,776492.5,9107312.5,3647.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.586,209.1,3
6795240,776492.5,9107312.5,3652.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.547,206.3,3
6795241,776492.5,9107312.5,3657.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.523,204.7,3
6795242,776492.5,9107312.5,3662.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.51,205.2,3
6795243,776492.5,9107312.5,3667.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.503,205.1,3
6795244,776492.5,9107312.5,3672.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.5,205.2,3
6795342,776492.5,9107317.5,3627.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.501,246.7,3
6795343,776492.5,9107317.5,3632.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.593,235.9,3
6795344,776492.5,9107317.5,3637.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.688,224.7,3
6795345,776492.5,9107317.5,3642.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.904,216.1,3
6795346,776492.5,9107317.5,3647.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.76,210.4,3
6795347,776492.5,9107317.5,3652.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.559,207.1,3
6795348,776492.5,9107317.5,3657.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.531,205.2,3
6795349,776492.5,9107317.5,3662.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.515,204.2,3
6795350,776492.5,9107317.5,3667.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.507,205.3,3
6795351,776492.5,9107317.5,3672.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.503,205.4,3
6795454,776492.5,9107322.5,3652.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.872,208.2,3
6795455,776492.5,9107322.5,3657.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.542,206,3
6795456,776492.5,9107322.5,3662.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.523,204.8,3
6795457,776492.5,9107322.5,3667.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.513,205.8,3
6795458,776492.5,9107322.5,3672.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.509,205.8,3
6822473,776497.5,9107222.5,3392.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.511,44.1,3
6822580,776497.5,9107227.5,3392.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.512,44.1,3
6822581,776497.5,9107227.5,3397.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.488,58.3,3
6822582,776497.5,9107227.5,3402.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.45,65.8,3
6822583,776497.5,9107227.5,3407.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.517,95.7,3
6822584,776497.5,9107227.5,3412.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.392,89.2,3
6822689,776497.5,9107232.5,3402.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.418,106.2,3
6822690,776497.5,9107232.5,3407.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.427,105.2,3
6822691,776497.5,9107232.5,3412.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.511,99,3
6822692,776497.5,9107232.5,3417.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.42,92.5,3
6822693,776497.5,9107232.5,3422.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.406,86.1,3
6822694,776497.5,9107232.5,3427.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.428,85.2,3
6822799,776497.5,9107237.5,3417.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.506,99.8,3
6822800,776497.5,9107237.5,3422.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.504,88.6,3
6822801,776497.5,9107237.5,3427.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.418,82.2,3
6822802,776497.5,9107237.5,3432.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.438,80.8,3
6822803,776497.5,9107237.5,3437.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.438,79.8,3
6822804,776497.5,9107237.5,3442.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.435,79.5,3
6822805,776497.5,9107237.5,3447.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.429,80,3
6822905,776497.5,9107242.5,3412.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.469,102.9,3
6822906,776497.5,9107242.5,3417.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.508,96.7,3
6822907,776497.5,9107242.5,3422.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.531,93.7,3
6822909,776497.5,9107242.5,3432.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.446,80.2,3
6822910,776497.5,9107242.5,3437.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.44,75,3
6822911,776497.5,9107242.5,3442.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.447,74.7,3
6822912,776497.5,9107242.5,3447.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.44,76,3
6822913,776497.5,9107242.5,3452.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.43,77.8,3
6822914,776497.5,9107242.5,3457.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.42,79.3,3
6822915,776497.5,9107242.5,3462.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.412,80.6,3
6823014,776497.5,9107247.5,3422.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.478,93.8,3
6823015,776497.5,9107247.5,3427.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.515,88.8,3
6823016,776497.5,9107247.5,3432.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.533,80.7,3
6823017,776497.5,9107247.5,3437.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.469,72.1,3
6823018,776497.5,9107247.5,3442.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.454,69,3
6823020,776497.5,9107247.5,3452.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.438,75.2,3
6823021,776497.5,9107247.5,3457.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.426,77.5,3
6823022,776497.5,9107247.5,3462.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.416,79.1,3
6823023,776497.5,9107247.5,3467.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.41,80.7,3
6823024,776497.5,9107247.5,3472.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.407,83.7,3
6823124,776497.5,9107252.5,3437.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.499,72.1,3
6823125,776497.5,9107252.5,3442.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.523,65.6,3
6823126,776497.5,9107252.5,3447.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.475,69.1,3
6823127,776497.5,9107252.5,3452.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.44,72.9,3
6823128,776497.5,9107252.5,3457.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.431,76.2,3
6823129,776497.5,9107252.5,3462.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.42,78.2,3
6823130,776497.5,9107252.5,3467.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.414,79.9,3
6823131,776497.5,9107252.5,3472.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.41,78.7,3
6823132,776497.5,9107252.5,3477.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.4,79.5,3
6823133,776497.5,9107252.5,3482.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.348,77.2,3
6823134,776497.5,9107252.5,3487.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.483,128.7,3
6823234,776497.5,9107257.5,3452.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.52,73.7,3
6823235,776497.5,9107257.5,3457.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.483,78.1,3
6823236,776497.5,9107257.5,3462.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.425,77.8,3
6823237,776497.5,9107257.5,3467.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.418,75.8,3
6823238,776497.5,9107257.5,3472.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.408,77.5,3
6823239,776497.5,9107257.5,3477.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.36,76.2,3
6823240,776497.5,9107257.5,3482.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.349,116.7,3
6823241,776497.5,9107257.5,3487.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.216,141,3
6823242,776497.5,9107257.5,3492.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.065,140.5,3
6823343,776497.5,9107262.5,3462.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.393,88.7,3
6823344,776497.5,9107262.5,3467.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.401,75.9,3
6823345,776497.5,9107262.5,3472.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.225,81.1,3
6823346,776497.5,9107262.5,3477.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.411,127,3
6823347,776497.5,9107262.5,3482.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.025,140.7,3
6823348,776497.5,9107262.5,3487.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.218,141.4,3
6823349,776497.5,9107262.5,3492.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.218,141,3
6823453,776497.5,9107267.5,3477.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.831,130.5,3
6823454,776497.5,9107267.5,3482.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.222,143.4,3
6823455,776497.5,9107267.5,3487.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.221,141.6,3
6823456,776497.5,9107267.5,3492.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.223,141.7,3
6823457,776497.5,9107267.5,3497.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.223,142.3,3
6823458,776497.5,9107267.5,3502.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.072,143,3
6823459,776497.5,9107267.5,3507.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.127,141.8,3
6823562,776497.5,9107272.5,3487.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.224,141.8,3
6823563,776497.5,9107272.5,3492.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.228,142.2,3
6823564,776497.5,9107272.5,3497.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.233,143,3
6823565,776497.5,9107272.5,3502.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.236,145.3,3
6823566,776497.5,9107272.5,3507.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.13,156.8,3
6823567,776497.5,9107272.5,3512.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.055,124.2,3
6823568,776497.5,9107272.5,3517.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.904,103.7,3
6823569,776497.5,9107272.5,3522.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.91,112.1,3
6823671,776497.5,9107277.5,3497.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.241,142.2,3
6823672,776497.5,9107277.5,3502.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.269,137.3,3
6823673,776497.5,9107277.5,3507.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.223,141,3
6823674,776497.5,9107277.5,3512.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.126,121.1,3
6823675,776497.5,9107277.5,3517.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.963,106,3
6823676,776497.5,9107277.5,3522.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.934,116.5,3
6823677,776497.5,9107277.5,3527.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.514,162.3,3
6823678,776497.5,9107277.5,3532.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.496,197.2,3
6823679,776497.5,9107277.5,3537.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.515,209.5,3
6823680,776497.5,9107277.5,3542.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.549,188.9,3
6823781,776497.5,9107282.5,3512.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.207,143.5,3
6823782,776497.5,9107282.5,3517.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.04,127.2,3
6823783,776497.5,9107282.5,3522.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.002,134.9,3
6823784,776497.5,9107282.5,3527.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.654,183.5,3
6823785,776497.5,9107282.5,3532.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.9,224.5,3
6823786,776497.5,9107282.5,3537.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.16,224,3
6823787,776497.5,9107282.5,3542.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.925,198.9,3
6823788,776497.5,9107282.5,3547.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.72,165,3
6823789,776497.5,9107282.5,3552.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.522,163.1,3
6823790,776497.5,9107282.5,3557.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.543,172.8,3
6823791,776497.5,9107282.5,3562.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.552,179.5,3
6823792,776497.5,9107282.5,3567.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.554,183.2,3
6823891,776497.5,9107287.5,3527.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.883,198.6,3
6823892,776497.5,9107287.5,3532.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.869,228.2,3
6823893,776497.5,9107287.5,3537.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.961,228.4,3
6823894,776497.5,9107287.5,3542.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.016,209,3
6823895,776497.5,9107287.5,3547.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.324,185.4,3
6823896,776497.5,9107287.5,3552.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.581,178.1,3
6823897,776497.5,9107287.5,3557.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.562,179.6,3
6823898,776497.5,9107287.5,3562.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.557,182.9,3
6823899,776497.5,9107287.5,3567.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.556,185.3,3
6823900,776497.5,9107287.5,3572.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.555,186.9,3
6823901,776497.5,9107287.5,3577.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.554,169.3,3
6823902,776497.5,9107287.5,3582.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.403,156.6,3
6823903,776497.5,9107287.5,3587.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.679,154.6,3
6824001,776497.5,9107292.5,3542.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.953,210,3
6824002,776497.5,9107292.5,3547.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.893,196.8,3
6824003,776497.5,9107292.5,3552.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.19,189.1,3
6824004,776497.5,9107292.5,3557.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.561,186.7,3
6824005,776497.5,9107292.5,3562.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.558,187,3
6824006,776497.5,9107292.5,3567.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.556,187.6,3
6824007,776497.5,9107292.5,3572.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.554,188.7,3
6824008,776497.5,9107292.5,3577.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.553,180.6,3
6824009,776497.5,9107292.5,3582.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.403,157.2,3
6824010,776497.5,9107292.5,3587.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.68,175.9,3
6824011,776497.5,9107292.5,3592.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.009,215.2,3
6824012,776497.5,9107292.5,3597.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.652,221.6,3
6824013,776497.5,9107292.5,3602.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.654,222.4,3
6824014,776497.5,9107292.5,3607.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.828,222.7,3
6824113,776497.5,9107297.5,3567.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.554,190.3,3
6824114,776497.5,9107297.5,3572.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.553,190.1,3
6824115,776497.5,9107297.5,3577.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.553,190.7,3
6824116,776497.5,9107297.5,3582.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.552,157.7,3
6824117,776497.5,9107297.5,3587.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.734,204.6,3
6824118,776497.5,9107297.5,3592.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.916,231.2,3
6824119,776497.5,9107297.5,3597.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.633,224.8,3
6824120,776497.5,9107297.5,3602.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.632,225.8,3
6824121,776497.5,9107297.5,3607.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.635,226.4,3
6824122,776497.5,9107297.5,3612.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.641,226.3,3
6824123,776497.5,9107297.5,3617.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.827,225.4,3
6824124,776497.5,9107297.5,3622.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.712,225.8,3
6824125,776497.5,9107297.5,3627.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.692,223.1,3
6824126,776497.5,9107297.5,3632.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.666,220.1,3
6824224,776497.5,9107302.5,3587.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.694,205.9,3
6824225,776497.5,9107302.5,3592.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.308,227.6,3
6824226,776497.5,9107302.5,3597.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.612,228.2,3
6824227,776497.5,9107302.5,3602.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.608,229.5,3
6824228,776497.5,9107302.5,3607.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.606,230.4,3
6824229,776497.5,9107302.5,3612.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.61,230.6,3
6824230,776497.5,9107302.5,3617.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.621,230.5,3
6824231,776497.5,9107302.5,3622.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.641,228.4,3
6824232,776497.5,9107302.5,3627.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.811,225.3,3
6824233,776497.5,9107302.5,3632.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.694,221.5,3
6824234,776497.5,9107302.5,3637.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.659,217.7,3
6824235,776497.5,9107302.5,3642.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.623,214.2,3
6824236,776497.5,9107302.5,3647.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.592,212.5,3
6824237,776497.5,9107302.5,3652.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.567,210.4,3
6824334,776497.5,9107307.5,3602.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.58,233.4,3
6824335,776497.5,9107307.5,3607.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.573,235.4,3
6824336,776497.5,9107307.5,3612.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.572,236,3
6824337,776497.5,9107307.5,3617.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.58,235.8,3
6824338,776497.5,9107307.5,3622.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.6,233.4,3
6824339,776497.5,9107307.5,3627.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.633,229.7,3
6824340,776497.5,9107307.5,3632.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.839,225,3
6824341,776497.5,9107307.5,3637.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.814,220.1,3
6824342,776497.5,9107307.5,3642.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.643,215.7,3
6824343,776497.5,9107307.5,3647.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.604,212.1,3
6824344,776497.5,9107307.5,3652.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.574,210.7,3
6824345,776497.5,9107307.5,3657.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.552,209.1,3
6824346,776497.5,9107307.5,3662.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.537,208,3
6824347,776497.5,9107307.5,3667.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.527,207.5,3
6824446,776497.5,9107312.5,3627.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.588,235.5,3
6824447,776497.5,9107312.5,3632.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.639,229.4,3
6824448,776497.5,9107312.5,3637.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.692,223.2,3
6824449,776497.5,9107312.5,3642.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.853,217.6,3
6824450,776497.5,9107312.5,3647.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.62,213.3,3
6824451,776497.5,9107312.5,3652.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.584,210.2,3
6824452,776497.5,9107312.5,3657.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.558,209.4,3
6824453,776497.5,9107312.5,3662.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.541,208.3,3
6824454,776497.5,9107312.5,3667.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.53,207.6,3
6824557,776497.5,9107317.5,3647.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.763,214.7,3
6824558,776497.5,9107317.5,3652.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.787,211.1,3
6824559,776497.5,9107317.5,3657.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.567,208.8,3
6824560,776497.5,9107317.5,3662.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.547,208.7,3
6824561,776497.5,9107317.5,3667.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.534,207.9,3
6851684,776502.5,9107222.5,3392.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.511,44.1,3
6851685,776502.5,9107222.5,3397.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.511,44.1,3
6851791,776502.5,9107227.5,3392.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.512,44.1,3
6851792,776502.5,9107227.5,3397.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.512,44.1,3
6851793,776502.5,9107227.5,3402.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.504,109.4,3
6851794,776502.5,9107227.5,3407.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.54,110.6,3
6851795,776502.5,9107227.5,3412.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.526,98.2,3
6851796,776502.5,9107227.5,3417.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.383,91.5,3
6851901,776502.5,9107232.5,3407.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.462,111.8,3
6851902,776502.5,9107232.5,3412.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.499,107.4,3
6851903,776502.5,9107232.5,3417.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.537,102.5,3
6851904,776502.5,9107232.5,3422.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.414,95.8,3
6851905,776502.5,9107232.5,3427.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.395,89.3,3
6851906,776502.5,9107232.5,3432.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.42,89.1,3
